200 227
46 130 7.14285714286e-06
46 131 7.14285714286e-06
46 132 7.14285714286e-06
46 133 7.14285714286e-06
46 134 7.14285714286e-06
46 135 7.14285714286e-06
46 136 7.14285714286e-06
46 137 7.14285714286e-06
46 138 7.14285714286e-06
46 139 7.14285714286e-06
46 140 7.14285714286e-06
46 141 7.14285714286e-06
46 142 7.14285714286e-06
46 143 7.14285714286e-06
46 144 7.14285714286e-06
46 145 7.14285714286e-06
46 146 7.14285714286e-06
46 147 7.14285714286e-06
46 148 7.14285714286e-06
46 149 7.14285714286e-06
46 150 7.14285714286e-06
46 151 7.14285714286e-06
46 152 7.14285714286e-06
46 153 7.14285714286e-06
46 154 7.14285714286e-06
46 155 7.14285714286e-06
46 156 7.14285714286e-06
46 157 7.14285714286e-06
46 158 7.14285714286e-06
46 159 7.14285714286e-06
46 160 7.14285714286e-06
46 161 7.14285714286e-06
46 162 7.14285714286e-06
46 163 7.14285714286e-06
46 164 7.14285714286e-06
46 165 7.14285714286e-06
46 166 7.14285714286e-06
46 167 7.14285714286e-06
46 168 7.14285714286e-06
46 169 7.14285714286e-06
46 170 7.14285714286e-06
46 171 7.14285714286e-06
46 172 7.14285714286e-06
46 173 7.14285714286e-06
46 174 7.14285714286e-06
46 175 7.14285714286e-06
46 176 7.14285714286e-06
46 177 7.14285714286e-06
46 178 7.14285714286e-06
46 179 7.14285714286e-06
46 180 7.14285714286e-06
46 181 7.14285714286e-06
46 182 7.14285714286e-06
46 183 7.14285714286e-06
46 184 7.14285714286e-06
46 185 7.14285714286e-06
46 186 7.14285714286e-06
46 187 7.14285714286e-06
46 188 7.14285714286e-06
46 189 7.14285714286e-06
46 190 7.14285714286e-06
46 191 7.14285714286e-06
46 192 7.14285714286e-06
46 193 7.14285714286e-06
46 194 7.14285714286e-06
46 195 7.14285714286e-06
46 196 7.14285714286e-06
46 197 7.14285714286e-06
46 198 7.14285714286e-06
46 199 7.14285714286e-06
47 48 0.107142857143
47 49 0.107142857143
47 50 0.107142857143
47 51 0.107142857143
47 52 0.107142857143
47 53 0.107142857143
47 54 0.107142857143
47 55 0.107142857143
47 56 7.14285714286e-06
47 57 7.14285714286e-06
47 58 7.14285714286e-06
47 59 7.14285714286e-06
47 60 7.14285714286e-06
47 61 7.14285714286e-06
47 62 7.14285714286e-06
47 63 7.14285714286e-06
47 64 7.14285714286e-06
47 65 7.14285714286e-06
47 66 7.14285714286e-06
47 67 7.14285714286e-06
47 68 7.14285714286e-06
47 69 7.14285714286e-06
47 70 7.14285714286e-06
47 71 7.14285714286e-06
47 72 7.14285714286e-06
47 73 7.14285714286e-06
47 74 7.14285714286e-06
47 75 7.14285714286e-06
47 76 7.14285714286e-06
47 77 7.14285714286e-06
47 78 7.14285714286e-06
47 79 7.14285714286e-06
47 80 7.14285714286e-06
47 81 7.14285714286e-06
47 82 7.14285714286e-06
47 83 7.14285714286e-06
47 84 7.14285714286e-06
47 85 7.14285714286e-06
47 86 7.14285714286e-06
47 87 7.14285714286e-06
47 88 7.14285714286e-06
47 89 7.14285714286e-06
47 90 7.14285714286e-06
47 91 7.14285714286e-06
47 92 7.14285714286e-06
47 93 7.14285714286e-06
47 94 7.14285714286e-06
47 95 7.14285714286e-06
47 96 7.14285714286e-06
47 97 7.14285714286e-06
47 98 7.14285714286e-06
47 99 7.14285714286e-06
47 100 7.14285714286e-06
47 101 7.14285714286e-06
47 102 7.14285714286e-06
47 103 7.14285714286e-06
47 104 7.14285714286e-06
47 105 7.14285714286e-06
47 106 7.14285714286e-06
47 107 7.14285714286e-06
47 108 7.14285714286e-06
47 109 7.14285714286e-06
47 110 7.14285714286e-06
47 111 7.14285714286e-06
47 112 7.14285714286e-06
47 113 7.14285714286e-06
47 114 7.14285714286e-06
47 115 7.14285714286e-06
47 116 7.14285714286e-06
47 117 7.14285714286e-06
47 118 7.14285714286e-06
47 119 7.14285714286e-06
47 120 7.14285714286e-06
47 121 7.14285714286e-06
47 122 7.14285714286e-06
47 123 7.14285714286e-06
47 124 7.14285714286e-06
47 125 7.14285714286e-06
47 126 7.14285714286e-06
47 127 7.14285714286e-06
47 128 7.14285714286e-06
47 129 7.14285714286e-06
47 130 7.14285714286e-06
47 131 7.14285714286e-06
47 132 7.14285714286e-06
47 133 7.14285714286e-06
47 134 7.14285714286e-06
47 135 7.14285714286e-06
47 136 7.14285714286e-06
47 137 7.14285714286e-06
47 138 7.14285714286e-06
47 139 7.14285714286e-06
47 140 7.14285714286e-06
47 141 7.14285714286e-06
47 142 7.14285714286e-06
47 143 7.14285714286e-06
47 144 7.14285714286e-06
47 145 7.14285714286e-06
47 146 7.14285714286e-06
47 147 7.14285714286e-06
47 148 7.14285714286e-06
47 149 7.14285714286e-06
47 150 7.14285714286e-06
47 151 7.14285714286e-06
47 152 7.14285714286e-06
47 153 7.14285714286e-06
47 154 7.14285714286e-06
47 155 7.14285714286e-06
47 156 7.14285714286e-06
47 157 7.14285714286e-06
47 158 7.14285714286e-06
47 159 7.14285714286e-06
47 160 7.14285714286e-06
47 161 7.14285714286e-06
47 162 7.14285714286e-06
47 163 7.14285714286e-06
47 164 7.14285714286e-06
47 165 7.14285714286e-06
47 166 7.14285714286e-06
47 167 7.14285714286e-06
47 168 7.14285714286e-06
47 169 7.14285714286e-06
47 170 7.14285714286e-06
47 171 7.14285714286e-06
47 172 7.14285714286e-06
47 173 7.14285714286e-06
47 174 7.14285714286e-06
47 175 7.14285714286e-06
47 176 7.14285714286e-06
47 177 7.14285714286e-06
47 178 7.14285714286e-06
47 179 7.14285714286e-06
47 180 7.14285714286e-06
47 181 7.14285714286e-06
47 182 7.14285714286e-06
47 183 7.14285714286e-06
47 184 7.14285714286e-06
47 185 7.14285714286e-06
47 186 7.14285714286e-06
47 187 7.14285714286e-06
47 188 7.14285714286e-06
47 189 7.14285714286e-06
47 190 7.14285714286e-06
47 191 7.14285714286e-06
47 192 7.14285714286e-06
47 193 7.14285714286e-06
47 194 7.14285714286e-06
47 195 7.14285714286e-06
47 196 7.14285714286e-06
47 197 7.14285714286e-06
47 198 7.14285714286e-06
47 199 7.14285714286e-06
48 49 0.107142857143
48 50 0.107142857143
48 51 0.107142857143
48 52 0.107142857143
48 53 0.107142857143
48 54 0.107142857143
48 55 0.107142857143
48 56 7.14285714286e-06
48 57 7.14285714286e-06
48 58 7.14285714286e-06
48 59 7.14285714286e-06
48 60 7.14285714286e-06
48 61 7.14285714286e-06
48 62 7.14285714286e-06
48 63 7.14285714286e-06
48 64 7.14285714286e-06
48 65 7.14285714286e-06
48 66 7.14285714286e-06
48 67 7.14285714286e-06
48 68 7.14285714286e-06
48 69 7.14285714286e-06
48 70 7.14285714286e-06
48 71 7.14285714286e-06
48 72 7.14285714286e-06
48 73 7.14285714286e-06
48 74 7.14285714286e-06
48 75 7.14285714286e-06
48 76 7.14285714286e-06
48 77 7.14285714286e-06
48 78 7.14285714286e-06
48 79 7.14285714286e-06
48 80 7.14285714286e-06
48 81 7.14285714286e-06
48 82 7.14285714286e-06
48 83 7.14285714286e-06
48 84 7.14285714286e-06
48 85 7.14285714286e-06
48 86 7.14285714286e-06
48 87 7.14285714286e-06
48 88 7.14285714286e-06
48 89 7.14285714286e-06
48 90 7.14285714286e-06
48 91 7.14285714286e-06
48 92 7.14285714286e-06
48 93 7.14285714286e-06
48 94 7.14285714286e-06
48 95 7.14285714286e-06
48 96 7.14285714286e-06
48 97 7.14285714286e-06
48 98 7.14285714286e-06
48 99 7.14285714286e-06
48 100 7.14285714286e-06
48 101 7.14285714286e-06
48 102 7.14285714286e-06
48 103 7.14285714286e-06
48 104 7.14285714286e-06
48 105 7.14285714286e-06
48 106 7.14285714286e-06
48 107 7.14285714286e-06
48 108 7.14285714286e-06
48 109 7.14285714286e-06
48 110 7.14285714286e-06
48 111 7.14285714286e-06
48 112 7.14285714286e-06
48 113 7.14285714286e-06
48 114 7.14285714286e-06
48 115 7.14285714286e-06
48 116 7.14285714286e-06
48 117 7.14285714286e-06
48 118 7.14285714286e-06
48 119 7.14285714286e-06
48 120 7.14285714286e-06
48 121 7.14285714286e-06
48 122 7.14285714286e-06
48 123 7.14285714286e-06
48 124 7.14285714286e-06
48 125 7.14285714286e-06
48 126 7.14285714286e-06
48 127 7.14285714286e-06
48 128 7.14285714286e-06
48 129 7.14285714286e-06
48 130 7.14285714286e-06
48 131 7.14285714286e-06
48 132 7.14285714286e-06
48 133 7.14285714286e-06
48 134 7.14285714286e-06
48 135 7.14285714286e-06
48 136 7.14285714286e-06
48 137 7.14285714286e-06
48 138 7.14285714286e-06
48 139 7.14285714286e-06
48 140 7.14285714286e-06
48 141 7.14285714286e-06
48 142 7.14285714286e-06
48 143 7.14285714286e-06
48 144 7.14285714286e-06
48 145 7.14285714286e-06
48 146 7.14285714286e-06
48 147 7.14285714286e-06
48 148 7.14285714286e-06
48 149 7.14285714286e-06
48 150 7.14285714286e-06
48 151 7.14285714286e-06
48 152 7.14285714286e-06
48 153 7.14285714286e-06
48 154 7.14285714286e-06
48 155 7.14285714286e-06
48 156 7.14285714286e-06
48 157 7.14285714286e-06
48 158 7.14285714286e-06
48 159 7.14285714286e-06
48 160 7.14285714286e-06
48 161 7.14285714286e-06
48 162 7.14285714286e-06
48 163 7.14285714286e-06
48 164 7.14285714286e-06
48 165 7.14285714286e-06
48 166 7.14285714286e-06
48 167 7.14285714286e-06
48 168 7.14285714286e-06
48 169 7.14285714286e-06
48 170 7.14285714286e-06
48 171 7.14285714286e-06
48 172 7.14285714286e-06
48 173 7.14285714286e-06
48 174 7.14285714286e-06
48 175 7.14285714286e-06
48 176 7.14285714286e-06
48 177 7.14285714286e-06
48 178 7.14285714286e-06
48 179 7.14285714286e-06
48 180 7.14285714286e-06
48 181 7.14285714286e-06
48 182 7.14285714286e-06
48 183 7.14285714286e-06
48 184 7.14285714286e-06
48 185 7.14285714286e-06
48 186 7.14285714286e-06
48 187 7.14285714286e-06
48 188 7.14285714286e-06
48 189 7.14285714286e-06
48 190 7.14285714286e-06
48 191 7.14285714286e-06
48 192 7.14285714286e-06
48 193 7.14285714286e-06
48 194 7.14285714286e-06
48 195 7.14285714286e-06
48 196 7.14285714286e-06
48 197 7.14285714286e-06
48 198 7.14285714286e-06
48 199 7.14285714286e-06
49 50 0.107142857143
49 51 0.107142857143
49 52 0.107142857143
49 53 0.107142857143
49 54 0.107142857143
49 55 0.107142857143
49 56 7.14285714286e-06
49 57 7.14285714286e-06
49 58 7.14285714286e-06
49 59 7.14285714286e-06
49 60 7.14285714286e-06
49 61 7.14285714286e-06
49 62 7.14285714286e-06
49 63 7.14285714286e-06
49 64 7.14285714286e-06
49 65 7.14285714286e-06
49 66 7.14285714286e-06
49 67 7.14285714286e-06
49 68 7.14285714286e-06
49 69 7.14285714286e-06
49 70 7.14285714286e-06
49 71 7.14285714286e-06
49 72 7.14285714286e-06
49 73 7.14285714286e-06
49 74 7.14285714286e-06
49 75 7.14285714286e-06
49 76 7.14285714286e-06
49 77 7.14285714286e-06
49 78 7.14285714286e-06
49 79 7.14285714286e-06
49 80 7.14285714286e-06
49 81 7.14285714286e-06
49 82 7.14285714286e-06
49 83 7.14285714286e-06
49 84 7.14285714286e-06
49 85 7.14285714286e-06
49 86 7.14285714286e-06
49 87 7.14285714286e-06
49 88 7.14285714286e-06
49 89 7.14285714286e-06
49 90 7.14285714286e-06
49 91 7.14285714286e-06
49 92 7.14285714286e-06
49 93 7.14285714286e-06
49 94 7.14285714286e-06
49 95 7.14285714286e-06
49 96 7.14285714286e-06
49 97 7.14285714286e-06
49 98 7.14285714286e-06
49 99 7.14285714286e-06
49 100 7.14285714286e-06
49 101 7.14285714286e-06
49 102 7.14285714286e-06
49 103 7.14285714286e-06
49 104 7.14285714286e-06
49 105 7.14285714286e-06
49 106 7.14285714286e-06
49 107 7.14285714286e-06
49 108 7.14285714286e-06
49 109 7.14285714286e-06
49 110 7.14285714286e-06
49 111 7.14285714286e-06
49 112 7.14285714286e-06
49 113 7.14285714286e-06
49 114 7.14285714286e-06
49 115 7.14285714286e-06
49 116 7.14285714286e-06
49 117 7.14285714286e-06
49 118 7.14285714286e-06
49 119 7.14285714286e-06
49 120 7.14285714286e-06
49 121 7.14285714286e-06
49 122 7.14285714286e-06
49 123 7.14285714286e-06
49 124 7.14285714286e-06
49 125 7.14285714286e-06
49 126 7.14285714286e-06
49 127 7.14285714286e-06
49 128 7.14285714286e-06
49 129 7.14285714286e-06
49 130 7.14285714286e-06
49 131 7.14285714286e-06
49 132 7.14285714286e-06
49 133 7.14285714286e-06
49 134 7.14285714286e-06
49 135 7.14285714286e-06
49 136 7.14285714286e-06
49 137 7.14285714286e-06
49 138 7.14285714286e-06
49 139 7.14285714286e-06
49 140 7.14285714286e-06
49 141 7.14285714286e-06
49 142 7.14285714286e-06
49 143 7.14285714286e-06
49 144 7.14285714286e-06
49 145 7.14285714286e-06
49 146 7.14285714286e-06
49 147 7.14285714286e-06
49 148 7.14285714286e-06
49 149 7.14285714286e-06
49 150 7.14285714286e-06
49 151 7.14285714286e-06
49 152 7.14285714286e-06
49 153 7.14285714286e-06
49 154 7.14285714286e-06
49 155 7.14285714286e-06
49 156 7.14285714286e-06
49 157 7.14285714286e-06
49 158 7.14285714286e-06
49 159 7.14285714286e-06
49 160 7.14285714286e-06
49 161 7.14285714286e-06
49 162 7.14285714286e-06
49 163 7.14285714286e-06
49 164 7.14285714286e-06
49 165 7.14285714286e-06
49 166 7.14285714286e-06
49 167 7.14285714286e-06
49 168 7.14285714286e-06
49 169 7.14285714286e-06
49 170 7.14285714286e-06
49 171 7.14285714286e-06
49 172 7.14285714286e-06
49 173 7.14285714286e-06
49 174 7.14285714286e-06
49 175 7.14285714286e-06
49 176 7.14285714286e-06
49 177 7.14285714286e-06
49 178 7.14285714286e-06
49 179 7.14285714286e-06
49 180 7.14285714286e-06
49 181 7.14285714286e-06
49 182 7.14285714286e-06
49 183 7.14285714286e-06
49 184 7.14285714286e-06
49 185 7.14285714286e-06
49 186 7.14285714286e-06
49 187 7.14285714286e-06
49 188 7.14285714286e-06
49 189 7.14285714286e-06
49 190 7.14285714286e-06
49 191 7.14285714286e-06
49 192 7.14285714286e-06
49 193 7.14285714286e-06
49 194 7.14285714286e-06
49 195 7.14285714286e-06
49 196 7.14285714286e-06
49 197 7.14285714286e-06
49 198 7.14285714286e-06
49 199 7.14285714286e-06
50 51 0.107142857143
50 52 0.107142857143
50 53 0.107142857143
50 54 0.107142857143
50 55 0.107142857143
50 56 7.14285714286e-06
50 57 7.14285714286e-06
50 58 7.14285714286e-06
50 59 7.14285714286e-06
50 60 7.14285714286e-06
50 61 7.14285714286e-06
50 62 7.14285714286e-06
50 63 7.14285714286e-06
50 64 7.14285714286e-06
50 65 7.14285714286e-06
50 66 7.14285714286e-06
50 67 7.14285714286e-06
50 68 7.14285714286e-06
50 69 7.14285714286e-06
50 70 7.14285714286e-06
50 71 7.14285714286e-06
50 72 7.14285714286e-06
50 73 7.14285714286e-06
50 74 7.14285714286e-06
50 75 7.14285714286e-06
50 76 7.14285714286e-06
50 77 7.14285714286e-06
50 78 7.14285714286e-06
50 79 7.14285714286e-06
50 80 7.14285714286e-06
50 81 7.14285714286e-06
50 82 7.14285714286e-06
50 83 7.14285714286e-06
50 84 7.14285714286e-06
50 85 7.14285714286e-06
50 86 7.14285714286e-06
50 87 7.14285714286e-06
50 88 7.14285714286e-06
50 89 7.14285714286e-06
50 90 7.14285714286e-06
50 91 7.14285714286e-06
50 92 7.14285714286e-06
50 93 7.14285714286e-06
50 94 7.14285714286e-06
50 95 7.14285714286e-06
50 96 7.14285714286e-06
50 97 7.14285714286e-06
50 98 7.14285714286e-06
50 99 7.14285714286e-06
50 100 7.14285714286e-06
50 101 7.14285714286e-06
50 102 7.14285714286e-06
50 103 7.14285714286e-06
50 104 7.14285714286e-06
50 105 7.14285714286e-06
50 106 7.14285714286e-06
50 107 7.14285714286e-06
50 108 7.14285714286e-06
50 109 7.14285714286e-06
50 110 7.14285714286e-06
50 111 7.14285714286e-06
50 112 7.14285714286e-06
50 113 7.14285714286e-06
50 114 7.14285714286e-06
50 115 7.14285714286e-06
50 116 7.14285714286e-06
50 117 7.14285714286e-06
50 118 7.14285714286e-06
50 119 7.14285714286e-06
50 120 7.14285714286e-06
50 121 7.14285714286e-06
50 122 7.14285714286e-06
50 123 7.14285714286e-06
50 124 7.14285714286e-06
50 125 7.14285714286e-06
50 126 7.14285714286e-06
50 127 7.14285714286e-06
50 128 7.14285714286e-06
50 129 7.14285714286e-06
50 130 7.14285714286e-06
50 131 7.14285714286e-06
50 132 7.14285714286e-06
50 133 7.14285714286e-06
50 134 7.14285714286e-06
50 135 7.14285714286e-06
50 136 7.14285714286e-06
50 137 7.14285714286e-06
50 138 7.14285714286e-06
50 139 7.14285714286e-06
50 140 7.14285714286e-06
50 141 7.14285714286e-06
50 142 7.14285714286e-06
50 143 7.14285714286e-06
50 144 7.14285714286e-06
50 145 7.14285714286e-06
50 146 7.14285714286e-06
50 147 7.14285714286e-06
50 148 7.14285714286e-06
50 149 7.14285714286e-06
50 150 7.14285714286e-06
50 151 7.14285714286e-06
50 152 7.14285714286e-06
50 153 7.14285714286e-06
50 154 7.14285714286e-06
50 155 7.14285714286e-06
50 156 7.14285714286e-06
50 157 7.14285714286e-06
50 158 7.14285714286e-06
50 159 7.14285714286e-06
50 160 7.14285714286e-06
50 161 7.14285714286e-06
50 162 7.14285714286e-06
50 163 7.14285714286e-06
50 164 7.14285714286e-06
50 165 7.14285714286e-06
50 166 7.14285714286e-06
50 167 7.14285714286e-06
50 168 7.14285714286e-06
50 169 7.14285714286e-06
50 170 7.14285714286e-06
50 171 7.14285714286e-06
50 172 7.14285714286e-06
50 173 7.14285714286e-06
50 174 7.14285714286e-06
50 175 7.14285714286e-06
50 176 7.14285714286e-06
50 177 7.14285714286e-06
50 178 7.14285714286e-06
50 179 7.14285714286e-06
50 180 7.14285714286e-06
50 181 7.14285714286e-06
50 182 7.14285714286e-06
50 183 7.14285714286e-06
50 184 7.14285714286e-06
50 185 7.14285714286e-06
50 186 7.14285714286e-06
50 187 7.14285714286e-06
50 188 7.14285714286e-06
50 189 7.14285714286e-06
50 190 7.14285714286e-06
50 191 7.14285714286e-06
50 192 7.14285714286e-06
50 193 7.14285714286e-06
50 194 7.14285714286e-06
50 195 7.14285714286e-06
50 196 7.14285714286e-06
50 197 7.14285714286e-06
50 198 7.14285714286e-06
50 199 7.14285714286e-06
51 52 0.107142857143
51 53 0.107142857143
51 54 0.107142857143
51 55 0.107142857143
51 56 7.14285714286e-06
51 57 7.14285714286e-06
51 58 7.14285714286e-06
51 59 7.14285714286e-06
51 60 7.14285714286e-06
51 61 7.14285714286e-06
51 62 7.14285714286e-06
51 63 7.14285714286e-06
51 64 7.14285714286e-06
51 65 7.14285714286e-06
51 66 7.14285714286e-06
51 67 7.14285714286e-06
51 68 7.14285714286e-06
51 69 7.14285714286e-06
51 70 7.14285714286e-06
51 71 7.14285714286e-06
51 72 7.14285714286e-06
51 73 7.14285714286e-06
51 74 7.14285714286e-06
51 75 7.14285714286e-06
51 76 7.14285714286e-06
51 77 7.14285714286e-06
51 78 7.14285714286e-06
51 79 7.14285714286e-06
51 80 7.14285714286e-06
51 81 7.14285714286e-06
51 82 7.14285714286e-06
51 83 7.14285714286e-06
51 84 7.14285714286e-06
51 85 7.14285714286e-06
51 86 7.14285714286e-06
51 87 7.14285714286e-06
51 88 7.14285714286e-06
51 89 7.14285714286e-06
51 90 7.14285714286e-06
51 91 7.14285714286e-06
51 92 7.14285714286e-06
51 93 7.14285714286e-06
51 94 7.14285714286e-06
51 95 7.14285714286e-06
51 96 7.14285714286e-06
51 97 7.14285714286e-06
51 98 7.14285714286e-06
51 99 7.14285714286e-06
51 100 7.14285714286e-06
51 101 7.14285714286e-06
51 102 7.14285714286e-06
51 103 7.14285714286e-06
51 104 7.14285714286e-06
51 105 7.14285714286e-06
51 106 7.14285714286e-06
51 107 7.14285714286e-06
51 108 7.14285714286e-06
51 109 7.14285714286e-06
51 110 7.14285714286e-06
51 111 7.14285714286e-06
51 112 7.14285714286e-06
51 113 7.14285714286e-06
51 114 7.14285714286e-06
51 115 7.14285714286e-06
51 116 7.14285714286e-06
51 117 7.14285714286e-06
51 118 7.14285714286e-06
51 119 7.14285714286e-06
51 120 7.14285714286e-06
51 121 7.14285714286e-06
51 122 7.14285714286e-06
51 123 7.14285714286e-06
51 124 7.14285714286e-06
51 125 7.14285714286e-06
51 126 7.14285714286e-06
51 127 7.14285714286e-06
51 128 7.14285714286e-06
51 129 7.14285714286e-06
51 130 7.14285714286e-06
51 131 7.14285714286e-06
51 132 7.14285714286e-06
51 133 7.14285714286e-06
51 134 7.14285714286e-06
51 135 7.14285714286e-06
51 136 7.14285714286e-06
51 137 7.14285714286e-06
51 138 7.14285714286e-06
51 139 7.14285714286e-06
51 140 7.14285714286e-06
51 141 7.14285714286e-06
51 142 7.14285714286e-06
51 143 7.14285714286e-06
51 144 7.14285714286e-06
51 145 7.14285714286e-06
51 146 7.14285714286e-06
51 147 7.14285714286e-06
51 148 7.14285714286e-06
51 149 7.14285714286e-06
51 150 7.14285714286e-06
51 151 7.14285714286e-06
51 152 7.14285714286e-06
51 153 7.14285714286e-06
51 154 7.14285714286e-06
51 155 7.14285714286e-06
51 156 7.14285714286e-06
51 157 7.14285714286e-06
51 158 7.14285714286e-06
51 159 7.14285714286e-06
51 160 7.14285714286e-06
51 161 7.14285714286e-06
51 162 7.14285714286e-06
51 163 7.14285714286e-06
51 164 7.14285714286e-06
51 165 7.14285714286e-06
51 166 7.14285714286e-06
51 167 7.14285714286e-06
51 168 7.14285714286e-06
51 169 7.14285714286e-06
51 170 7.14285714286e-06
51 171 7.14285714286e-06
51 172 7.14285714286e-06
51 173 7.14285714286e-06
51 174 7.14285714286e-06
51 175 7.14285714286e-06
51 176 7.14285714286e-06
51 177 7.14285714286e-06
51 178 7.14285714286e-06
51 179 7.14285714286e-06
51 180 7.14285714286e-06
51 181 7.14285714286e-06
51 182 7.14285714286e-06
51 183 7.14285714286e-06
51 184 7.14285714286e-06
51 185 7.14285714286e-06
51 186 7.14285714286e-06
51 187 7.14285714286e-06
51 188 7.14285714286e-06
51 189 7.14285714286e-06
51 190 7.14285714286e-06
51 191 7.14285714286e-06
51 192 7.14285714286e-06
51 193 7.14285714286e-06
51 194 7.14285714286e-06
51 195 7.14285714286e-06
51 196 7.14285714286e-06
51 197 7.14285714286e-06
51 198 7.14285714286e-06
51 199 7.14285714286e-06
52 53 0.23199289532
52 54 0.107142857143
52 55 0.107142857143
52 56 7.14285714286e-06
52 57 7.14285714286e-06
52 58 7.14285714286e-06
52 59 7.14285714286e-06
52 60 7.14285714286e-06
52 61 7.14285714286e-06
52 62 7.14285714286e-06
52 63 7.14285714286e-06
52 64 7.14285714286e-06
52 65 7.14285714286e-06
52 66 7.14285714286e-06
52 67 7.14285714286e-06
52 68 7.14285714286e-06
52 69 7.14285714286e-06
52 70 7.14285714286e-06
52 71 7.14285714286e-06
52 72 7.14285714286e-06
52 73 7.14285714286e-06
52 74 7.14285714286e-06
52 75 7.14285714286e-06
52 76 7.14285714286e-06
52 77 7.14285714286e-06
52 78 7.14285714286e-06
52 79 7.14285714286e-06
52 80 7.14285714286e-06
52 81 7.14285714286e-06
52 82 7.14285714286e-06
52 83 7.14285714286e-06
52 84 7.14285714286e-06
52 85 7.14285714286e-06
52 86 7.14285714286e-06
52 87 7.14285714286e-06
52 88 7.14285714286e-06
52 89 7.14285714286e-06
52 90 7.14285714286e-06
52 91 7.14285714286e-06
52 92 7.14285714286e-06
52 93 7.14285714286e-06
52 94 7.14285714286e-06
52 95 7.14285714286e-06
52 96 7.14285714286e-06
52 97 7.14285714286e-06
52 98 7.14285714286e-06
52 99 7.14285714286e-06
52 100 7.14285714286e-06
52 101 7.14285714286e-06
52 102 7.14285714286e-06
52 103 7.14285714286e-06
52 104 7.14285714286e-06
52 105 7.14285714286e-06
52 106 7.14285714286e-06
52 107 7.14285714286e-06
52 108 7.14285714286e-06
52 109 7.14285714286e-06
52 110 7.14285714286e-06
52 111 7.14285714286e-06
52 112 7.14285714286e-06
52 113 7.14285714286e-06
52 114 7.14285714286e-06
52 115 7.14285714286e-06
52 116 7.14285714286e-06
52 117 7.14285714286e-06
52 118 7.14285714286e-06
52 119 7.14285714286e-06
52 120 7.14285714286e-06
52 121 7.14285714286e-06
52 122 7.14285714286e-06
52 123 7.14285714286e-06
52 124 7.14285714286e-06
52 125 7.14285714286e-06
52 126 7.14285714286e-06
52 127 7.14285714286e-06
52 128 7.14285714286e-06
52 129 7.14285714286e-06
52 130 7.14285714286e-06
52 131 7.14285714286e-06
52 132 7.14285714286e-06
52 133 7.14285714286e-06
52 134 7.14285714286e-06
52 135 7.14285714286e-06
52 136 7.14285714286e-06
52 137 7.14285714286e-06
52 138 7.14285714286e-06
52 139 7.14285714286e-06
52 140 7.14285714286e-06
52 141 7.14285714286e-06
52 142 7.14285714286e-06
52 143 7.14285714286e-06
52 144 7.14285714286e-06
52 145 7.14285714286e-06
52 146 7.14285714286e-06
52 147 7.14285714286e-06
52 148 7.14285714286e-06
52 149 7.14285714286e-06
52 150 7.14285714286e-06
52 151 7.14285714286e-06
52 152 7.14285714286e-06
52 153 7.14285714286e-06
52 154 7.14285714286e-06
52 155 7.14285714286e-06
52 156 7.14285714286e-06
52 157 7.14285714286e-06
52 158 7.14285714286e-06
52 159 7.14285714286e-06
52 160 7.14285714286e-06
52 161 7.14285714286e-06
52 162 7.14285714286e-06
52 163 7.14285714286e-06
52 164 7.14285714286e-06
52 165 7.14285714286e-06
52 166 7.14285714286e-06
52 167 7.14285714286e-06
52 168 7.14285714286e-06
52 169 7.14285714286e-06
52 170 7.14285714286e-06
52 171 7.14285714286e-06
52 172 7.14285714286e-06
52 173 7.14285714286e-06
52 174 7.14285714286e-06
52 175 7.14285714286e-06
52 176 7.14285714286e-06
52 177 7.14285714286e-06
52 178 7.14285714286e-06
52 179 7.14285714286e-06
52 180 7.14285714286e-06
52 181 7.14285714286e-06
52 182 7.14285714286e-06
52 183 7.14285714286e-06
52 184 7.14285714286e-06
52 185 7.14285714286e-06
52 186 7.14285714286e-06
52 187 7.14285714286e-06
52 188 7.14285714286e-06
52 189 7.14285714286e-06
52 190 7.14285714286e-06
52 191 7.14285714286e-06
52 192 7.14285714286e-06
52 193 7.14285714286e-06
52 194 7.14285714286e-06
52 195 7.14285714286e-06
52 196 7.14285714286e-06
52 197 7.14285714286e-06
52 198 7.14285714286e-06
52 199 7.14285714286e-06
53 54 0.107142857143
53 55 0.107142857143
53 56 7.14285714286e-06
53 57 7.14285714286e-06
53 58 7.14285714286e-06
53 59 7.14285714286e-06
53 60 7.14285714286e-06
53 61 7.14285714286e-06
53 62 7.14285714286e-06
53 63 7.14285714286e-06
53 64 7.14285714286e-06
53 65 7.14285714286e-06
53 66 7.14285714286e-06
53 67 7.14285714286e-06
53 68 7.14285714286e-06
53 69 7.14285714286e-06
53 70 7.14285714286e-06
53 71 7.14285714286e-06
53 72 7.14285714286e-06
53 73 7.14285714286e-06
53 74 7.14285714286e-06
53 75 7.14285714286e-06
53 76 7.14285714286e-06
53 77 7.14285714286e-06
53 78 7.14285714286e-06
53 79 7.14285714286e-06
53 80 7.14285714286e-06
53 81 7.14285714286e-06
53 82 7.14285714286e-06
53 83 7.14285714286e-06
53 84 7.14285714286e-06
53 85 7.14285714286e-06
53 86 7.14285714286e-06
53 87 7.14285714286e-06
53 88 7.14285714286e-06
53 89 7.14285714286e-06
53 90 7.14285714286e-06
53 91 7.14285714286e-06
53 92 7.14285714286e-06
53 93 7.14285714286e-06
